,season,week,team_abbr,spread,total,implied_score
1194,2018,6,MIA,7.5,40.5,16.0
1195,2018,6,CHI,-7.5,40.5,24.0
1196,2018,6,MIN,-10.0,43.5,27.0
1197,2018,6,ARI,10.0,43.5,17.0
1198,2018,6,NE,-3.5,59.5,32.0
1199,2018,6,KC,3.5,59.5,28.0
1200,2018,6,NYJ,-2.5,47.5,25.0
1201,2018,6,IND,2.5,47.5,22.0
1202,2018,6,LV,3.0,48.0,22.0
1203,2018,6,SEA,-3.0,48.0,26.0
1204,2018,6,TEN,2.5,43.5,20.0
1205,2018,6,BAL,-2.5,43.5,23.0
1206,2018,6,WAS,1.0,44.5,22.0
1207,2018,6,CAR,-1.0,44.5,23.0
1208,2018,6,GB,-9.0,46.5,28.0
1209,2018,6,SF,9.0,46.5,19.0
1210,2018,7,ARI,1.0,42.5,21.0
1211,2018,7,DEN,-1.0,42.5,22.0
1212,2018,7,BAL,-2.5,49.0,26.0
1213,2018,7,NO,2.5,49.0,23.0
1214,2018,7,CHI,1.0,48.5,24.0
1215,2018,7,NE,-1.0,48.5,25.0
1216,2018,7,IND,-7.0,43.5,25.0
1217,2018,7,BUF,7.0,43.5,18.0
1218,2018,7,JAX,-3.5,42.5,23.0
1219,2018,7,HOU,3.5,42.5,20.0
1220,2018,7,KC,-6.5,56.0,31.0
1221,2018,7,CIN,6.5,56.0,25.0
1222,2018,7,LAC,-6.5,46.0,26.0
1223,2018,7,TEN,6.5,46.0,20.0
1224,2018,7,MIA,3.0,47.0,22.0
1225,2018,7,DET,-3.0,47.0,25.0
1226,2018,7,NYJ,3.5,45.0,21.0
1227,2018,7,MIN,-3.5,45.0,24.0
1228,2018,7,PHI,-5.0,45.0,25.0
1229,2018,7,CAR,5.0,45.0,20.0
1230,2018,7,SF,8.0,52.0,22.0
1231,2018,7,LAR,-8.0,52.0,30.0
1232,2018,7,TB,-3.5,52.5,28.0
1233,2018,7,CLE,3.5,52.5,24.0
1234,2018,7,WAS,1.0,40.5,20.0
1235,2018,7,DAL,-1.0,40.5,21.0
1236,2018,7,ATL,-4.0,53.0,28.0
1237,2018,7,NYG,4.0,53.0,24.0
1238,2018,8,HOU,-7.5,45.0,26.0
1239,2018,8,MIA,7.5,45.0,19.0
1240,2018,8,ARI,-2.5,40.0,21.0
1241,2018,8,SF,2.5,40.0,19.0
1242,2018,8,CAR,2.5,44.0,21.0
1243,2018,8,BAL,-2.5,44.0,23.0
1244,2018,8,CHI,-8.5,42.5,26.0
1245,2018,8,NYJ,8.5,42.5,17.0
1246,2018,8,CIN,-3.5,55.0,29.0
1247,2018,8,TB,3.5,55.0,26.0
1248,2018,8,DET,-3.0,48.0,26.0
1249,2018,8,SEA,3.0,48.0,22.0
1250,2018,8,JAX,3.5,44.0,20.0
1251,2018,8,PHI,-3.5,44.0,24.0
1252,2018,8,KC,-8.5,53.0,31.0
1253,2018,8,DEN,8.5,53.0,22.0
1254,2018,8,LAR,-7.5,57.0,32.0
1255,2018,8,GB,7.5,57.0,25.0
1256,2018,8,MIN,-2.5,53.5,28.0
1257,2018,8,NO,2.5,53.5,26.0
1258,2018,8,NYG,1.0,44.0,22.0
1259,2018,8,WAS,-1.0,44.0,22.0
1260,2018,8,LV,3.5,51.0,24.0
1261,2018,8,IND,-3.5,51.0,27.0
1262,2018,8,PIT,-8.5,47.5,28.0
1263,2018,8,CLE,8.5,47.5,20.0
1264,2018,8,BUF,13.5,44.5,16.0
1265,2018,8,NE,-13.5,44.5,29.0
1266,2018,9,SF,1.5,44.0,21.0
1267,2018,9,LV,1.5,44.0,21.0
1268,2018,9,BAL,-1.5,46.5,24.0
1269,2018,9,PIT,1.5,46.5,22.0
1270,2018,9,BUF,10.5,38.0,14.0
1271,2018,9,CHI,-10.5,38.0,24.0
1272,2018,9,CAR,-6.0,55.5,31.0
1273,2018,9,TB,6.0,55.5,25.0
1274,2018,9,CLE,7.5,51.5,22.0
1275,2018,9,KC,-7.5,51.5,30.0
1276,2018,9,DEN,-1.0,46.5,24.0
1277,2018,9,HOU,1.0,46.5,23.0
1278,2018,9,MIA,-3.0,43.0,23.0
1279,2018,9,NYJ,3.0,43.0,20.0
1280,2018,9,MIN,-4.5,47.5,26.0
1281,2018,9,DET,4.5,47.5,22.0
1282,2018,9,NE,-5.0,56.0,30.0
1283,2018,9,GB,5.0,56.0,26.0
1284,2018,9,NO,1.5,57.0,28.0
1285,2018,9,LAR,-1.5,57.0,29.0
1286,2018,9,SEA,-1.0,48.0,24.0
1287,2018,9,LAC,1.0,48.0,24.0
1288,2018,9,WAS,-1.5,46.5,24.0
1289,2018,9,ATL,1.5,46.5,22.0
1290,2018,9,DAL,-4.5,40.5,22.0
1291,2018,9,TEN,4.5,40.5,18.0
1292,2018,10,PIT,-3.5,51.0,27.0
1293,2018,10,CAR,3.5,51.0,24.0
1294,2018,10,CHI,-7.5,44.5,26.0
1295,2018,10,DET,7.5,44.5,18.0
1296,2018,10,CIN,6.0,53.5,24.0
1297,2018,10,NO,-6.0,53.5,30.0
1298,2018,10,CLE,5.5,49.5,22.0
1299,2018,10,ATL,-5.5,49.5,28.0
1300,2018,10,GB,-11.0,48.5,30.0
1301,2018,10,MIA,11.0,48.5,19.0
1302,2018,10,IND,-3.0,48.0,26.0
1303,2018,10,JAX,3.0,48.0,22.0
1304,2018,10,KC,-16.5,49.5,33.0
1305,2018,10,ARI,16.5,49.5,16.0
1306,2018,10,LAR,-10.0,51.0,30.0
1307,2018,10,SEA,10.0,51.0,20.0
1308,2018,10,NYJ,-7.0,38.0,22.0
1309,2018,10,BUF,7.0,38.0,16.0
1310,2018,10,LV,10.5,50.0,20.0
1311,2018,10,LAC,-10.5,50.0,30.0
1312,2018,10,PHI,-7.5,45.5,26.0
1313,2018,10,DAL,7.5,45.5,19.0
1314,2018,10,TB,-3.5,51.0,27.0
1315,2018,10,WAS,3.5,51.0,24.0
1316,2018,10,TEN,6.5,47.0,20.0
1317,2018,10,NE,-6.5,47.0,27.0
1318,2018,10,SF,-3.0,45.0,24.0
1319,2018,10,NYG,3.0,45.0,21.0
1320,2018,11,SEA,-3.0,49.0,26.0
1321,2018,11,GB,3.0,49.0,23.0
1322,2018,11,ARI,-4.5,41.0,23.0
1323,2018,11,LV,4.5,41.0,18.0
1324,2018,11,ATL,-3.5,50.0,27.0
1325,2018,11,DAL,3.5,50.0,23.0
1326,2018,11,BAL,-6.5,44.0,25.0
1327,2018,11,CIN,6.5,44.0,19.0
1328,2018,11,CHI,-2.5,44.0,23.0
1329,2018,11,MIN,2.5,44.0,21.0
1330,2018,11,DET,4.0,48.0,22.0
1331,2018,11,CAR,-4.0,48.0,26.0
1332,2018,11,IND,-1.0,50.0,26.0
1333,2018,11,TEN,1.0,50.0,24.0
1334,2018,11,JAX,4.0,47.0,22.0
1335,2018,11,PIT,-4.0,47.0,26.0
1336,2018,11,LAC,-7.5,46.5,27.0
1337,2018,11,DEN,7.5,46.5,20.0
1338,2018,11,NO,-7.0,56.5,32.0
1339,2018,11,PHI,7.0,56.5,25.0
1340,2018,11,NYG,-3.0,53.5,28.0
1341,2018,11,TB,3.0,53.5,25.0
1342,2018,11,WAS,3.0,40.5,19.0
1343,2018,11,HOU,-3.0,40.5,22.0
1344,2018,11,LAR,-3.0,63.5,33.0
1345,2018,11,KC,3.0,63.5,30.0
1346,2018,12,DAL,-7.0,40.0,24.0
1347,2018,12,WAS,7.0,40.0,16.0
1348,2018,12,DET,3.0,43.0,20.0
1349,2018,12,CHI,-3.0,43.0,23.0
1350,2018,12,NO,-11.5,61.5,36.0
1351,2018,12,ATL,11.5,61.5,25.0
1352,2018,12,BAL,-13.0,42.0,28.0
1353,2018,12,LV,13.0,42.0,14.0
1354,2018,12,BUF,3.0,36.5,17.0
1355,2018,12,JAX,-3.0,36.5,20.0
1356,2018,12,CAR,-3.0,46.5,25.0
1357,2018,12,SEA,3.0,46.5,22.0
1358,2018,12,CIN,1.0,46.5,23.0
1359,2018,12,CLE,-1.0,46.5,24.0
1360,2018,12,DEN,3.0,47.5,22.0
1361,2018,12,PIT,-3.0,47.5,25.0
1362,2018,12,IND,-9.0,52.5,31.0
1363,2018,12,MIA,9.0,52.5,22.0
1364,2018,12,LAC,-14.0,43.0,28.0
1365,2018,12,ARI,14.0,43.0,14.0
1366,2018,12,MIN,-3.5,48.0,26.0
1367,2018,12,GB,3.5,48.0,22.0
1368,2018,12,NYJ,13.0,46.5,17.0
1369,2018,12,NE,-13.0,46.5,30.0
1370,2018,12,PHI,-4.5,49.0,27.0
1371,2018,12,NYG,4.5,49.0,22.0
1372,2018,12,TB,-1.5,54.5,28.0
1373,2018,12,SF,1.5,54.5,26.0
1374,2018,12,HOU,-3.5,42.5,23.0
1375,2018,12,TEN,3.5,42.5,20.0
1376,2018,13,DAL,7.5,51.5,22.0
1377,2018,13,NO,-7.5,51.5,30.0
1378,2018,13,ATL,-2.5,46.5,24.0
1379,2018,13,BAL,2.5,46.5,22.0
1380,2018,13,CIN,4.0,45.0,20.0
1381,2018,13,DEN,-4.0,45.0,24.0
1382,2018,13,DET,10.5,54.0,22.0
1383,2018,13,LAR,-10.5,54.0,32.0
1384,2018,13,GB,-13.5,41.0,27.0
1385,2018,13,ARI,13.5,41.0,14.0
1386,2018,13,HOU,-5.0,47.5,26.0
1387,2018,13,CLE,5.0,47.5,21.0
1388,2018,13,JAX,4.0,45.5,21.0
1389,2018,13,IND,-4.0,45.5,25.0
1390,2018,13,MIA,-3.5,40.0,22.0
1391,2018,13,BUF,3.5,40.0,18.0
1392,2018,13,NE,-6.0,49.5,28.0
1393,2018,13,MIN,6.0,49.5,22.0
1394,2018,13,NYG,4.0,44.0,20.0
1395,2018,13,CHI,-4.0,44.0,24.0
1396,2018,13,LV,14.0,53.5,20.0
1397,2018,13,KC,-14.0,53.5,34.0
1398,2018,13,PIT,-3.0,52.5,28.0
1399,2018,13,LAC,3.0,52.5,25.0
1400,2018,13,SEA,-10.0,45.5,28.0
1401,2018,13,SF,10.0,45.5,18.0
1402,2018,13,TB,3.5,52.0,24.0
1403,2018,13,CAR,-3.5,52.0,28.0
1404,2018,13,TEN,-10.5,40.5,26.0
1405,2018,13,NYJ,10.5,40.5,15.0
1406,2018,13,PHI,-5.5,45.0,25.0
1407,2018,13,WAS,5.5,45.0,20.0
1408,2018,14,TEN,-5.5,37.5,22.0
1409,2018,14,JAX,5.5,37.5,16.0
1410,2018,14,ARI,2.5,40.5,19.0
1411,2018,14,DET,-2.5,40.5,22.0
1412,2018,14,BUF,-4.5,37.0,21.0
1413,2018,14,NYJ,4.5,37.0,16.0
1414,2018,14,CHI,3.0,51.0,24.0
1415,2018,14,LAR,-3.0,51.0,27.0
1416,2018,14,CLE,1.0,47.5,23.0
1417,2018,14,CAR,-1.0,47.5,24.0
1418,2018,14,DAL,-3.5,45.5,24.0
1419,2018,14,PHI,3.5,45.5,21.0
1420,2018,14,GB,-4.0,50.5,27.0
1421,2018,14,ATL,4.0,50.5,23.0
1422,2018,14,HOU,-4.0,49.0,26.0
1423,2018,14,IND,4.0,49.0,22.0
1424,2018,14,KC,-6.5,48.5,28.0
1425,2018,14,BAL,6.5,48.5,21.0
1426,2018,14,LAC,-17.0,48.5,33.0
1427,2018,14,CIN,17.0,48.5,16.0
1428,2018,14,MIA,9.5,49.5,20.0
1429,2018,14,NE,-9.5,49.5,30.0
1430,2018,14,LV,10.5,51.0,20.0
1431,2018,14,PIT,-10.5,51.0,31.0
1432,2018,14,SF,3.0,45.5,21.0
1433,2018,14,DEN,-3.0,45.5,24.0
1434,2018,14,TB,10.0,54.0,22.0
1435,2018,14,NO,-10.0,54.0,32.0
1436,2018,14,WAS,3.0,40.5,19.0
1437,2018,14,NYG,-3.0,40.5,22.0
1438,2018,14,SEA,-3.0,45.5,24.0
1439,2018,14,MIN,3.0,45.5,21.0
1440,2018,15,KC,-3.5,54.0,29.0
1441,2018,15,LAC,3.5,54.0,25.0
1442,2018,15,DEN,-1.0,47.0,24.0
1443,2018,15,CLE,1.0,47.0,23.0
1444,2018,15,NYJ,7.0,44.0,18.0
1445,2018,15,HOU,-7.0,44.0,26.0
1446,2018,15,ATL,-10.0,43.5,27.0
1447,2018,15,ARI,10.0,43.5,17.0
1448,2018,15,BAL,-8.5,45.0,27.0
1449,2018,15,TB,8.5,45.0,18.0
1450,2018,15,BUF,-2.5,40.0,21.0
1451,2018,15,DET,2.5,40.0,19.0
1452,2018,15,CHI,-5.5,46.5,26.0
1453,2018,15,GB,5.5,46.5,20.0
1454,2018,15,CIN,-3.0,46.0,24.0
1455,2018,15,LV,3.0,46.0,22.0
1456,2018,15,IND,-3.0,46.5,25.0
1457,2018,15,DAL,3.0,46.5,22.0
1458,2018,15,JAX,-7.5,36.5,22.0
1459,2018,15,WAS,7.5,36.5,14.0
1460,2018,15,LAR,-13.5,52.5,33.0
1461,2018,15,PHI,13.5,52.5,20.0
1462,2018,15,MIN,-7.5,45.0,26.0
1463,2018,15,MIA,7.5,45.0,19.0
1464,2018,15,NYG,2.5,42.0,20.0
1465,2018,15,TEN,-2.5,42.0,22.0
1466,2018,15,PIT,2.5,56.0,27.0
1467,2018,15,NE,-2.5,56.0,29.0
1468,2018,15,SF,3.5,44.0,20.0
1469,2018,15,SEA,-3.5,44.0,24.0
1470,2018,15,CAR,6.0,50.5,22.0
1471,2018,15,NO,-6.0,50.5,28.0
1472,2018,16,LAC,-4.0,42.5,23.0
1473,2018,16,BAL,4.0,42.5,19.0
1474,2018,16,TEN,-11.5,37.5,24.0
1475,2018,16,WAS,11.5,37.5,13.0
1476,2018,16,ARI,14.5,43.0,14.0
1477,2018,16,LAR,-14.5,43.0,29.0
1478,2018,16,CAR,3.0,46.0,22.0
1479,2018,16,ATL,-3.0,46.0,24.0
1480,2018,16,CLE,-10.0,44.0,27.0
1481,2018,16,CIN,10.0,44.0,17.0
1482,2018,16,DAL,-7.5,48.0,28.0
1483,2018,16,TB,7.5,48.0,20.0
1484,2018,16,DET,6.5,42.5,18.0
1485,2018,16,MIN,-6.5,42.5,24.0
1486,2018,16,IND,-10.0,48.5,29.0
1487,2018,16,NYG,10.0,48.5,19.0
1488,2018,16,MIA,-3.0,39.5,21.0
1489,2018,16,JAX,3.0,39.5,18.0
1490,2018,16,NE,-13.5,45.0,29.0
1491,2018,16,BUF,13.5,45.0,16.0
1492,2018,16,NO,-6.5,53.0,30.0
1493,2018,16,PIT,6.5,53.0,23.0
1494,2018,16,NYJ,3.0,47.5,22.0
1495,2018,16,GB,-3.0,47.5,25.0
1496,2018,16,PHI,-1.0,46.5,24.0
1497,2018,16,HOU,1.0,46.5,23.0
1498,2018,16,SF,4.0,44.0,20.0
1499,2018,16,CHI,-4.0,44.0,24.0
1500,2018,16,SEA,1.0,54.5,27.0
1501,2018,16,KC,-1.0,54.5,28.0
1502,2018,16,LV,2.5,42.5,20.0
1503,2018,16,DEN,-2.5,42.5,22.0
1504,2018,17,BAL,-7.0,41.0,24.0
1505,2018,17,CLE,7.0,41.0,17.0
1506,2018,17,BUF,-5.5,39.5,22.0
1507,2018,17,MIA,5.5,39.5,17.0
1508,2018,17,DEN,7.0,43.5,18.0
1509,2018,17,LAC,-7.0,43.5,25.0
1510,2018,17,GB,-7.5,44.5,26.0
1511,2018,17,DET,7.5,44.5,18.0
1512,2018,17,HOU,-7.0,39.5,23.0
1513,2018,17,JAX,7.0,39.5,16.0
1514,2018,17,KC,-14.5,52.5,34.0
1515,2018,17,LV,14.5,52.5,19.0
1516,2018,17,LAR,-10.5,49.5,30.0
1517,2018,17,SF,10.5,49.5,20.0
1518,2018,17,MIN,-6.0,40.5,23.0
1519,2018,17,CHI,6.0,40.5,17.0
1520,2018,17,NE,-14.5,46.5,30.0
1521,2018,17,NYJ,14.5,46.5,16.0
1522,2018,17,NO,-8.0,42.0,25.0
1523,2018,17,CAR,8.0,42.0,17.0
1524,2018,17,NYG,-7.5,38.5,23.0
1525,2018,17,DAL,7.5,38.5,16.0
1526,2018,17,PIT,-14.0,45.0,30.0
1527,2018,17,CIN,14.0,45.0,16.0
1528,2018,17,SEA,-14.0,39.5,27.0
1529,2018,17,ARI,14.0,39.5,13.0
1530,2018,17,TB,2.5,51.5,24.0
1531,2018,17,ATL,-2.5,51.5,27.0
1532,2018,17,TEN,5.5,42.5,18.0
1533,2018,17,IND,-5.5,42.5,24.0
1534,2018,17,WAS,6.0,42.5,18.0
1535,2018,17,PHI,-6.0,42.5,24.0
1536,2019,1,CHI,-3.0,46.5,25.0
1537,2019,1,GB,3.0,46.5,22.0
1538,2019,1,ARI,3.0,45.5,21.0
1539,2019,1,DET,-3.0,45.5,24.0
1540,2019,1,CAR,2.0,49.5,24.0
1541,2019,1,LAR,-2.0,49.5,26.0
1542,2019,1,CLE,-5.5,44.0,25.0
1543,2019,1,TEN,5.5,44.0,19.0
1544,2019,1,DAL,-7.0,44.0,26.0
1545,2019,1,NYG,7.0,44.0,18.0
1546,2019,1,JAX,3.5,49.0,23.0
1547,2019,1,KC,-3.5,49.0,26.0
1548,2019,1,LAC,-6.0,44.5,25.0
1549,2019,1,IND,6.0,44.5,19.0
1550,2019,1,MIA,7.0,40.5,17.0
1551,2019,1,BAL,-7.0,40.5,24.0
1552,2019,1,MIN,-3.5,47.0,25.0
1553,2019,1,ATL,3.5,47.0,22.0
1554,2019,1,NE,-5.5,49.0,27.0
1555,2019,1,PIT,5.5,49.0,22.0
1556,2019,1,NYJ,-2.5,41.0,22.0
1557,2019,1,BUF,2.5,41.0,19.0
1558,2019,1,PHI,-10.0,44.5,27.0
1559,2019,1,WAS,10.0,44.5,17.0
1560,2019,1,SEA,-9.0,44.0,26.0
1561,2019,1,CIN,9.0,44.0,18.0
1562,2019,1,TB,-1.0,51.0,26.0
1563,2019,1,SF,1.0,51.0,25.0
1564,2019,1,NO,-6.5,51.5,29.0
1565,2019,1,HOU,6.5,51.5,22.0
1566,2019,1,LV,3.0,42.5,20.0
1567,2019,1,DEN,-3.0,42.5,23.0
1568,2019,2,CAR,-6.5,48.0,27.0
1569,2019,2,TB,6.5,48.0,21.0
1570,2019,2,ATL,1.0,53.0,26.0
1571,2019,2,PHI,-1.0,53.0,27.0
1572,2019,2,BAL,-13.0,45.5,29.0
1573,2019,2,ARI,13.0,45.5,16.0
1574,2019,2,CIN,-1.0,46.0,24.0
1575,2019,2,SF,1.0,46.0,22.0
1576,2019,2,DEN,3.0,40.5,19.0
1577,2019,2,CHI,-3.0,40.5,22.0
1578,2019,2,DET,1.0,46.5,23.0
1579,2019,2,LAC,-1.0,46.5,24.0
1580,2019,2,GB,-3.0,43.0,23.0
1581,2019,2,MIN,3.0,43.0,20.0
1582,2019,2,HOU,-7.0,43.0,25.0
1583,2019,2,JAX,7.0,43.0,18.0
1584,2019,2,LAR,-2.0,52.0,27.0
1585,2019,2,NO,2.0,52.0,25.0
1586,2019,2,MIA,18.0,48.5,15.0
1587,2019,2,NE,-18.0,48.5,33.0
1588,2019,2,NYG,1.0,44.5,22.0
1589,2019,2,BUF,-1.0,44.5,23.0
1590,2019,2,LV,7.0,53.0,23.0
1591,2019,2,KC,-7.0,53.0,30.0
1592,2019,2,PIT,-4.0,47.0,26.0
1593,2019,2,SEA,4.0,47.0,22.0
1594,2019,2,TEN,-3.5,43.5,24.0
1595,2019,2,IND,3.5,43.5,20.0
1596,2019,2,WAS,6.0,46.0,20.0
1597,2019,2,DAL,-6.0,46.0,26.0
1598,2019,2,NYJ,6.5,45.0,19.0
1599,2019,2,CLE,-6.5,45.0,26.0
1600,2019,3,JAX,2.0,38.0,18.0
1601,2019,3,TEN,-2.0,38.0,20.0
1602,2019,3,ARI,-2.5,45.5,24.0
1603,2019,3,CAR,2.5,45.5,22.0
1604,2019,3,BUF,-6.0,43.5,25.0
1605,2019,3,CIN,6.0,43.5,19.0
1606,2019,3,CLE,4.0,48.0,22.0
1607,2019,3,LAR,-4.0,48.0,26.0
1608,2019,3,DAL,-21.5,46.5,34.0
1609,2019,3,MIA,21.5,46.5,12.0
1610,2019,3,GB,-7.0,41.5,24.0
1611,2019,3,DEN,7.0,41.5,17.0
1612,2019,3,IND,-1.5,48.0,25.0
1613,2019,3,ATL,1.5,48.0,23.0
1614,2019,3,KC,-5.0,52.0,28.0
1615,2019,3,BAL,5.0,52.0,24.0
1616,2019,3,LAC,-3.0,49.0,26.0
1617,2019,3,HOU,3.0,49.0,23.0
1618,2019,3,MIN,-9.0,43.5,26.0
1619,2019,3,LV,9.0,43.5,17.0
1620,2019,3,NE,-21.0,43.0,32.0
1621,2019,3,NYJ,21.0,43.0,11.0
1622,2019,3,PHI,-4.0,45.0,24.0
1623,2019,3,DET,4.0,45.0,20.0
1624,2019,3,SF,-6.0,44.5,25.0
1625,2019,3,PIT,6.0,44.5,19.0
1626,2019,3,SEA,-5.0,44.0,24.0
1627,2019,3,NO,5.0,44.0,20.0
1628,2019,3,TB,-5.0,48.0,26.0
1629,2019,3,NYG,5.0,48.0,22.0
1630,2019,3,WAS,5.0,41.0,18.0
1631,2019,3,CHI,-5.0,41.0,23.0
1632,2019,4,GB,-3.5,46.5,25.0
1633,2019,4,PHI,3.5,46.5,22.0
1634,2019,4,ARI,5.5,48.5,22.0
1635,2019,4,SEA,-5.5,48.5,27.0
1636,2019,4,ATL,-3.5,46.5,25.0
1637,2019,4,TEN,3.5,46.5,22.0
1638,2019,4,BAL,-7.0,47.5,27.0
1639,2019,4,CLE,7.0,47.5,20.0
1640,2019,4,BUF,7.0,41.5,17.0
1641,2019,4,NE,-7.0,41.5,24.0
1642,2019,4,CHI,-1.0,38.5,20.0
1643,2019,4,MIN,1.0,38.5,19.0
1644,2019,4,DEN,-2.5,37.5,20.0
1645,2019,4,JAX,2.5,37.5,18.0
1646,2019,4,DET,7.0,54.5,24.0
1647,2019,4,KC,-7.0,54.5,31.0
1648,2019,4,HOU,-5.0,47.5,26.0
1649,2019,4,CAR,5.0,47.5,21.0
1650,2019,4,IND,-6.0,46.5,26.0
1651,2019,4,LV,6.0,46.5,20.0
1652,2019,4,LAR,-9.0,48.5,29.0
1653,2019,4,TB,9.0,48.5,20.0
1654,2019,4,MIA,15.0,43.5,14.0
1655,2019,4,LAC,-15.0,43.5,29.0
1656,2019,4,NO,2.5,47.0,22.0
1657,2019,4,DAL,-2.5,47.0,25.0
1658,2019,4,NYG,-3.0,48.0,26.0
1659,2019,4,WAS,3.0,48.0,22.0
1660,2019,4,PIT,-3.5,45.0,24.0
1661,2019,4,CIN,3.5,45.0,21.0
1662,2019,5,SEA,-1.5,48.5,25.0
1663,2019,5,LAR,1.5,48.5,24.0
1664,2019,5,CAR,-3.0,40.5,22.0
1665,2019,5,JAX,3.0,40.5,19.0
1666,2019,5,CIN,-3.0,46.5,25.0
1667,2019,5,ARI,3.0,46.5,22.0
1668,2019,5,DAL,-3.0,46.5,25.0
1669,2019,5,GB,3.0,46.5,22.0
1670,2019,5,HOU,-4.0,49.0,26.0
1671,2019,5,ATL,4.0,49.0,22.0
1672,2019,5,KC,-10.5,55.5,33.0
1673,2019,5,IND,10.5,55.5,22.0
1674,2019,5,LAC,-4.5,45.5,25.0
1675,2019,5,DEN,4.5,45.5,20.0
1676,2019,5,NO,-3.0,46.5,25.0
1677,2019,5,TB,3.0,46.5,22.0
1678,2019,5,NYG,5.5,43.5,19.0
1679,2019,5,MIN,-5.5,43.5,24.0
1680,2019,5,LV,6.5,39.5,16.0
1681,2019,5,CHI,-6.5,39.5,23.0
1682,2019,5,PHI,-14.0,43.0,28.0
1683,2019,5,NYJ,14.0,43.0,14.0
1684,2019,5,PIT,3.0,44.0,20.0
1685,2019,5,BAL,-3.0,44.0,24.0
1686,2019,5,TEN,-3.0,39.5,21.0
1687,2019,5,BUF,3.0,39.5,18.0
1688,2019,5,WAS,16.5,41.5,12.0
1689,2019,5,NE,-16.5,41.5,29.0
1690,2019,5,SF,-4.5,48.0,26.0
1691,2019,5,CLE,4.5,48.0,22.0
1692,2019,6,NE,-16.5,43.0,30.0
1693,2019,6,NYG,16.5,43.0,13.0
1694,2019,6,ARI,3.0,52.0,24.0
1695,2019,6,ATL,-3.0,52.0,28.0
1696,2019,6,BAL,-10.5,46.5,28.0
1697,2019,6,CIN,10.5,46.5,18.0
1698,2019,6,CLE,-1.0,45.5,23.0
1699,2019,6,SEA,1.0,45.5,22.0
1700,2019,6,DEN,-1.5,41.0,21.0
1701,2019,6,TEN,1.5,41.0,20.0
1702,2019,6,JAX,-2.5,42.5,22.0
1703,2019,6,NO,2.5,42.5,20.0
1704,2019,6,KC,-3.5,54.5,29.0
1705,2019,6,HOU,3.5,54.5,26.0
1706,2019,6,LAC,-6.0,42.5,24.0
1707,2019,6,PIT,6.0,42.5,18.0
1708,2019,6,LAR,-3.0,50.0,26.0
1709,2019,6,SF,3.0,50.0,24.0
1710,2019,6,MIA,5.5,42.5,18.0
1711,2019,6,WAS,-5.5,42.5,24.0
1712,2019,6,MIN,-3.5,44.5,24.0
1713,2019,6,PHI,3.5,44.5,20.0
1714,2019,6,NYJ,7.0,43.5,18.0
1715,2019,6,DAL,-7.0,43.5,25.0
1716,2019,6,TB,2.0,47.5,23.0
1717,2019,6,CAR,-2.0,47.5,25.0
1718,2019,6,GB,-3.5,47.0,25.0
1719,2019,6,DET,3.5,47.0,22.0
1720,2019,7,DEN,3.0,49.5,23.0
1721,2019,7,KC,-3.0,49.5,26.0
1722,2019,7,ATL,3.0,54.5,26.0
1723,2019,7,LAR,-3.0,54.5,29.0
1724,2019,7,BUF,-17.0,42.5,30.0
1725,2019,7,MIA,17.0,42.5,13.0
1726,2019,7,CHI,-4.0,37.0,20.0
1727,2019,7,NO,4.0,37.0,16.0
1728,2019,7,CIN,4.0,44.0,20.0
1729,2019,7,JAX,-4.0,44.0,24.0
1730,2019,7,DAL,-3.0,50.0,26.0
1731,2019,7,PHI,3.0,50.0,24.0
1732,2019,7,DET,2.5,43.5,20.0
1733,2019,7,MIN,-2.5,43.5,23.0
1734,2019,7,GB,-5.5,47.5,26.0
1735,2019,7,LV,5.5,47.5,21.0
1736,2019,7,IND,-1.0,46.5,24.0
1737,2019,7,HOU,1.0,46.5,23.0
1738,2019,7,NYG,-3.5,50.0,27.0
1739,2019,7,ARI,3.5,50.0,23.0
1740,2019,7,SEA,-3.0,48.5,26.0
1741,2019,7,BAL,3.0,48.5,23.0
1742,2019,7,TEN,-2.5,42.5,22.0
1743,2019,7,LAC,2.5,42.5,20.0
1744,2019,7,WAS,10.0,39.0,14.0
1745,2019,7,SF,-10.0,39.0,24.0
1746,2019,7,NYJ,10.0,43.0,16.0
1747,2019,7,NE,-10.0,43.0,26.0
1748,2019,8,MIN,-16.5,42.0,29.0
1749,2019,8,WAS,16.5,42.0,13.0
1750,2019,8,ATL,7.5,48.5,20.0
1751,2019,8,SEA,-7.5,48.5,28.0
1752,2019,8,BUF,-1.0,39.5,20.0
1753,2019,8,PHI,1.0,39.5,19.0
1754,2019,8,CHI,-3.5,41.0,22.0
1755,2019,8,LAC,3.5,41.0,19.0
1756,2019,8,DET,-6.5,49.0,28.0
1757,2019,8,NYG,6.5,49.0,21.0
1758,2019,8,HOU,-6.0,52.0,29.0
1759,2019,8,LV,6.0,52.0,23.0
1760,2019,8,IND,-6.0,42.0,24.0
1761,2019,8,DEN,6.0,42.0,18.0
1762,2019,8,JAX,-6.5,40.0,23.0
1763,2019,8,NYJ,6.5,40.0,17.0
1764,2019,8,KC,5.0,47.5,21.0
1765,2019,8,GB,-5.0,47.5,26.0
1766,2019,8,LAR,-12.0,48.5,30.0
1767,2019,8,CIN,12.0,48.5,18.0
1768,2019,8,NE,-10.0,43.0,26.0
1769,2019,8,CLE,10.0,43.0,16.0
