,season,week,team,players_out_total,players_questionable_total,players_doubtful_total,players_full_total,players_none_total,players_limit_total
2277,2022.0,4.0,DAL,1,3,0,4,1,3
2278,2022.0,4.0,DEN,5,2,0,9,5,1
2279,2022.0,4.0,DET,5,2,0,4,5,2
2280,2022.0,4.0,GB,1,1,0,2,1,6
2281,2022.0,4.0,HOU,2,4,0,7,4,1
2282,2022.0,4.0,IND,1,3,0,7,2,0
2283,2022.0,4.0,JAX,0,4,0,0,0,4
2284,2022.0,4.0,KC,1,3,0,4,2,3
2285,2022.0,4.0,LAC,1,2,0,4,2,0
2286,2022.0,4.0,LAR,4,0,0,2,4,0
2287,2022.0,4.0,LV,2,2,0,8,2,2
2288,2022.0,4.0,MIA,2,8,0,5,4,6
2289,2022.0,4.0,MIN,0,1,1,4,0,2
2290,2022.0,4.0,NE,3,7,0,0,3,7
2291,2022.0,4.0,NO,3,2,1,4,4,5
2292,2022.0,4.0,NYG,5,0,0,3,6,0
2293,2022.0,4.0,NYJ,1,3,0,3,1,0
2294,2022.0,4.0,PHI,2,0,0,6,2,6
2295,2022.0,4.0,PIT,1,0,0,3,2,1
2296,2022.0,4.0,SEA,0,2,1,10,1,0
2297,2022.0,4.0,SF,5,3,1,1,6,4
2298,2022.0,4.0,TB,1,4,1,2,5,2
2299,2022.0,4.0,TEN,3,4,0,4,6,5
2300,2022.0,4.0,WAS,1,1,0,9,1,1
2301,2022.0,5.0,ARI,4,4,1,5,9,3
2302,2022.0,5.0,ATL,1,0,0,0,2,0
2303,2022.0,5.0,BAL,4,2,0,3,8,0
2304,2022.0,5.0,BUF,5,4,0,4,10,3
2305,2022.0,5.0,CAR,3,3,0,2,5,1
2306,2022.0,5.0,CHI,0,1,2,5,0,3
2307,2022.0,5.0,CIN,0,3,0,2,1,3
2308,2022.0,5.0,CLE,0,2,0,7,0,6
2309,2022.0,5.0,DAL,1,5,1,5,2,6
2310,2022.0,5.0,DEN,4,3,0,4,6,4
2311,2022.0,5.0,DET,6,6,0,4,6,6
2312,2022.0,5.0,GB,0,3,0,2,2,5
2313,2022.0,5.0,HOU,4,2,0,5,6,3
2314,2022.0,5.0,IND,4,0,0,2,4,0
2315,2022.0,5.0,JAX,1,3,0,0,1,3
2316,2022.0,5.0,KC,1,3,0,6,2,2
2317,2022.0,5.0,LAC,1,2,0,7,1,2
2318,2022.0,5.0,LAR,4,2,0,1,5,1
2319,2022.0,5.0,LV,1,2,0,5,1,3
2320,2022.0,5.0,MIA,2,7,0,8,4,7
2321,2022.0,5.0,MIN,1,2,0,2,1,2
2322,2022.0,5.0,NE,2,6,2,0,3,8
2323,2022.0,5.0,NO,4,4,1,4,6,2
2324,2022.0,5.0,NYG,7,1,0,5,7,2
2325,2022.0,5.0,NYJ,2,1,0,3,2,0
2326,2022.0,5.0,PHI,3,2,1,2,4,10
2327,2022.0,5.0,PIT,1,2,0,5,1,3
2328,2022.0,5.0,SEA,1,3,0,9,4,2
2329,2022.0,5.0,SF,7,0,0,4,7,0
2330,2022.0,5.0,TB,3,3,0,3,5,6
2331,2022.0,5.0,TEN,6,3,0,1,8,3
2332,2022.0,5.0,WAS,4,2,0,4,5,1
2333,2022.0,6.0,ARI,4,4,0,4,4,5
2334,2022.0,6.0,ATL,1,3,0,0,2,3
2335,2022.0,6.0,BAL,3,0,1,1,8,1
2336,2022.0,6.0,BUF,1,1,0,8,3,5
2337,2022.0,6.0,CAR,2,6,1,3,8,2
2338,2022.0,6.0,CHI,0,1,0,3,1,0
2339,2022.0,6.0,CIN,0,3,0,2,0,4
2340,2022.0,6.0,CLE,3,0,0,7,3,1
2341,2022.0,6.0,DAL,1,3,0,9,2,2
2342,2022.0,6.0,DEN,2,7,0,10,2,6
2343,2022.0,6.0,GB,2,1,0,3,2,3
2344,2022.0,6.0,IND,2,4,0,8,2,2
2345,2022.0,6.0,JAX,0,5,0,0,0,5
2346,2022.0,6.0,KC,3,0,0,11,3,0
2347,2022.0,6.0,LAC,0,2,1,5,1,2
2348,2022.0,6.0,LAR,2,5,0,3,2,5
2349,2022.0,6.0,MIA,1,5,1,12,2,5
2350,2022.0,6.0,MIN,0,2,0,3,1,1
2351,2022.0,6.0,NE,1,9,0,3,1,9
2352,2022.0,6.0,NO,5,6,0,4,5,5
2353,2022.0,6.0,NYG,5,3,1,3,6,7
2354,2022.0,6.0,NYJ,1,1,0,4,1,0
2355,2022.0,6.0,PHI,0,2,0,8,0,9
2356,2022.0,6.0,PIT,6,0,0,6,4,2
2357,2022.0,6.0,SEA,1,5,2,8,6,1
2358,2022.0,6.0,SF,5,3,0,7,5,3
2359,2022.0,6.0,TB,3,2,1,9,6,1
2360,2022.0,6.0,WAS,6,1,0,2,6,2
2361,2022.0,7.0,ARI,5,4,0,4,7,2
2362,2022.0,7.0,ATL,2,0,0,5,2,0
2363,2022.0,7.0,BAL,1,8,0,4,5,5
2364,2022.0,7.0,CAR,0,8,2,8,5,2
2365,2022.0,7.0,CIN,3,0,1,5,4,1
2366,2022.0,7.0,CLE,3,2,0,6,3,3
2367,2022.0,7.0,DAL,1,0,0,7,1,0
2368,2022.0,7.0,DEN,1,5,1,6,3,4
2369,2022.0,7.0,DET,5,5,0,3,5,5
2370,2022.0,7.0,GB,3,3,0,2,4,2
2371,2022.0,7.0,HOU,1,3,0,6,2,0
2372,2022.0,7.0,IND,4,0,0,11,3,0
2373,2022.0,7.0,JAX,2,4,0,0,2,4
2374,2022.0,7.0,KC,1,2,0,6,1,1
2375,2022.0,7.0,LAC,4,2,0,6,4,2
2376,2022.0,7.0,LV,1,3,0,2,3,3
2377,2022.0,7.0,MIA,0,9,1,6,3,8
2378,2022.0,7.0,NE,0,12,0,2,1,11
2379,2022.0,7.0,NO,5,4,0,3,5,6
2380,2022.0,7.0,NYG,5,2,0,3,5,2
2381,2022.0,7.0,NYJ,2,1,0,0,2,4
2382,2022.0,7.0,PIT,1,1,1,11,1,2
2383,2022.0,7.0,SEA,1,3,3,8,6,1
2384,2022.0,7.0,SF,1,2,0,8,1,4
2385,2022.0,7.0,TB,4,3,0,3,6,2
2386,2022.0,7.0,TEN,4,1,0,2,4,2
2387,2022.0,7.0,WAS,5,3,0,1,7,2
2388,2022.0,8.0,ARI,5,4,0,3,5,7
2389,2022.0,8.0,ATL,2,1,0,1,2,1
2390,2022.0,8.0,BAL,1,8,0,6,2,2
2391,2022.0,8.0,BUF,1,1,0,5,3,1
2392,2022.0,8.0,CAR,1,4,0,12,1,3
2393,2022.0,8.0,CHI,1,0,0,1,2,0
2394,2022.0,8.0,CIN,3,0,1,4,4,1
2395,2022.0,8.0,CLE,4,4,0,6,5,4
2396,2022.0,8.0,DAL,0,7,1,5,3,5
2397,2022.0,8.0,DEN,5,1,0,4,5,0
2398,2022.0,8.0,DET,6,2,0,7,6,1
2399,2022.0,8.0,GB,2,4,0,2,2,5
2400,2022.0,8.0,HOU,0,7,0,3,4,1
2401,2022.0,8.0,IND,3,1,0,9,4,1
2402,2022.0,8.0,JAX,3,1,0,0,3,1
2403,2022.0,8.0,LAR,1,1,0,3,2,2
2404,2022.0,8.0,LV,0,7,0,6,0,7
